"x","y"
-1.62486225981322,-1.1689149292576
-0.0124686847178338,-1.3233981115359
0.567968354823367,1.62219688323429
0.360154164681336,-0.00338010189377436
-1.30162353424409,-1.35952644604145
-0.830311615178061,0.00543077546892545
0.233249646819074,1.49511612670287
-0.90537447374613,-2.01135178661617
-1.1054059074246,-1.30831509487466
-0.182230173270088,0.237146069589981
0.959266884262738,0.528404545860484
-0.67498555511237,0.0841323809097946
-0.244895871988468,0.316726498216059
-1.23663393017396,-0.940048600375117
-1.86390202357515,-2.10106500637394
0.929014840921901,0.89719920234777
2.0429411438251,2.45641598730838
0.437113930553003,-0.850287609829242
0.350888419623879,0.962429000483155
-0.341467124534463,0.115256745416694
-1.00122022020934,-1.19237318318946
0.0868055601864139,-1.9756160454547
1.82301207829471,0.102123179862199
1.43279754514876,1.93209151734031
0.0311937683070934,1.15647428065573
-0.762743738512965,-1.3735282181186
1.00628323709545,0.521836439740008
0.531762019305561,1.63330047444096
-0.438162513493566,-0.577389435937205
-0.061074214507447,0.146395043787982
0.865640198040092,-0.0455268498828433
0.616965556216246,0.302929004955683
0.830492696603548,1.6888462598816
-0.333549895338874,-1.49722251305377
-1.65886165240932,-0.386386598336784
-0.870525520503051,0.0272710898953999
-1.75199181436912,-2.12985158281323
0.671599678475723,0.849998812731481
1.15457126613577,2.39407562060038
0.98775572837443,1.54903955823962
-0.443954065927962,-0.0189616457206784
0.0890920948537303,0.518952705652142
-0.662258014032811,-1.68189584909885
-1.01951934253883,-1.42690403705189
1.65941277157795,1.20876629347752
0.441178964688794,-0.0604920052898315
1.31341577524944,1.13656308961428
0.989856499769588,1.58705466006959
-0.16022045697941,0.520618932978409
-0.4052402049831,-1.68888847009055
0.815518189055738,-0.0650996890846233
-0.86107482247572,0.925646573758309
-0.988044522710934,-2.15306433216794
1.59718122189612,0.95419537976563
0.89178712979209,-0.293304711024684
0.845027117584363,-0.12565544861231
-1.03822210843706,-0.687529751993072
-0.0349471345094294,-1.45514520560495
0.933982972231925,1.23162803336091
-0.46143414308103,0.030048094215577
0.815803553255197,0.373244290799345
1.10891504135277,1.8337645634359
0.0280698045367642,0.312276283447034
0.491866514171701,0.202063494412319
-0.795539021090953,1.67477931837306
0.0882837318820183,1.54973853040154
-1.15561012085361,0.113966038397556
0.704056851957182,0.162447874501326
-1.37313394393887,-0.784596382335301
0.246133786904302,0.840447588895272
-0.144346691162505,0.864807238767589
-1.73508638264007,-1.93037262581603
0.218331759296833,1.30755068905609
2.06888524188788,4.48524236042526
0.866056130774637,1.72513376123314
0.55568114325689,1.10634279602497
1.05096739110734,0.498684284689378
2.15118994170557,2.93692111369745
1.69718911620385,2.00049507484043
1.30491364489231,1.68362061277901
0.166332853465838,0.27231200254337
0.315029664985841,0.601699602112154
3.07108468119271,5.1710456125993
0.0592813975789069,1.70107991820517
-1.28299568907162,-1.90061214800438
0.551222977910051,-0.447655892335199
-0.525931854250236,-0.900624477382181
0.927376416262443,0.73977183267243
0.0931899791881989,-0.263334523905921
-0.337606279891732,0.180206698941156
0.410995862930648,1.5184041744611
-0.310767177273865,0.148759872762188
1.09172986650601,2.84178206252725
0.344530510248124,2.59905779744088
0.266540663184041,-0.136840868336431
-0.469045926603659,-0.853996216363819
-0.495068250341657,-1.83485518258039
-0.412583087562751,0.716215437091188
2.59692340082626,2.73531991680192
1.40029991068023,4.05631533755126
0.377243163747685,-1.55112587468684
-0.869264651862192,-0.919246526226984
0.414166226381234,2.22936573860258
1.40608489903035,1.63224482496276
1.03357468618135,-0.0560176397922556
0.635160083075814,0.803845391667747
1.92308730066655,2.92708071041286
1.02783530354488,-1.20842630179822
-0.530062874622745,-1.18809397705262
0.380997626411388,0.909763539445246
-0.963426905482021,-0.725338137955805
-1.22671263644619,-0.987040864447911
-0.101063958805151,1.94054436263067
-0.577170342307286,-1.24072209930037
-0.301375398582857,-0.687618761283984
1.16781961089993,-0.0620960293569173
-1.46377758090082,-0.691630362115743
-0.222680062508555,-0.922780762994958
-0.82553121145713,0.411647579920943
0.54335435749171,-1.43310335455807
0.386222937804593,1.62219488971205
1.42407051888227,0.422565644724237
-0.970242433245587,-0.821602642754183
2.1567834576162,3.04279850865344
1.91341575904285,3.27008779980662
-0.300926904669546,-1.04403351410496
0.10284140828816,-0.221921587968641
-0.467740169646186,-1.7256554831124
-0.199298818587502,-0.547734971603889
-0.934096024997844,0.517245418115731
-1.11900959227792,-1.72775929242083
0.21071109904899,1.38905191622117
-1.00754759545561,-1.04441860690394
-0.407641211643936,-0.694634440315345
-0.615602557210224,-0.96169840779158
-1.05462440501094,-2.07636352427304
-0.54948997946893,0.386345875914427
-1.54878702849579,-3.10362342062182
0.651125187603659,-0.202765482625605
-0.24735562778609,-0.607763853636665
0.185517033327759,-2.07985418513366
-1.06660199193286,-0.137946886054646
0.797666193542025,1.0940406501916
0.189495913670455,-1.08171312393753
1.54345715397683,2.4523409352776
-0.531097708181622,-0.988296105001541
-0.882856323087486,-1.01098360925965
-0.0247988831419942,1.33211250916807
1.43657964731269,2.87207316091888
1.03676691280958,1.27075492098666
-1.92078034420847,-2.12869592598722
0.235793680762896,-0.758124237572843
0.849781109518842,1.3868600098684
-0.191076787380338,2.1625217849131
1.74886249791802,2.12467279896151
3.01752775205843,5.22693634795084
-2.09300814248094,-1.75197653559379
0.0714158587950239,0.381679102337807
-1.19985122863501,-0.082400780056918
-0.419063004352865,-1.55825743504744
-0.316094613541334,1.1923294896433
0.161692467196312,0.820767747269771
0.0622125741153567,1.09742203204353
0.574794586012805,0.0277791404890469
0.803823246598651,0.605543563843959
-0.360123446469347,-1.59989585213379
-1.15811842917419,-1.0242841684321
-0.47699774049422,0.378711252479998
0.964270447921022,-0.390661221584635
2.32041963896186,0.933619440065133
-1.71051289590718,-3.59295003478229
-0.839031477336544,-0.388416770142572
-0.55041487784893,-0.016602128929798
-0.596347479266645,-0.843737949692369
-0.0458576131274725,-0.207176236371558
-0.750839634420255,-0.898037057242731
0.032469855860522,0.262784791713489
0.672350339966755,2.18734849464882
-1.24021696153784,-0.76534828002726
-0.277717327236865,-0.781238960337752
0.230584204296456,-0.452259754223504
-0.70130861678284,-0.710218227262168
-1.08359464506271,-4.05998009875391
-0.894769590954899,-1.28472328244987
-0.696082713846123,-0.628800535260002
0.125291047484121,-0.616676775034696
1.29190457735761,1.24727922447695
0.235508430227065,-0.447795480975545
-0.538752740634532,-1.33814509437012
-0.430992463285275,-0.660491589772693
-0.535946954229196,-0.0228234852023308
0.0529088448959541,-0.422722499016115
0.750905094477276,0.505209702384002
0.620064670308125,-0.9947435641573
-0.441471216791077,-0.494977960076374
-0.713152238928345,-2.14514778900961
-0.638582605096978,-1.1334363541945
-0.0618994885721279,-0.496817096457029
0.171311082127231,1.08963874484658
1.8875772885539,2.77407720215052
-0.901926390086535,0.212196661284712
-0.00140010628697949,-1.06873832150485
0.00247126530624011,0.986014899815575
-0.98294685754628,-0.766705962303509
0.167058369686254,-0.0476168582129098
-0.284047985017684,0.887721927508358
-0.464868980595481,-0.135984889913939
0.966755504957399,2.31122117886193
-0.764714868776789,-1.40804252882389
0.735156360138554,1.62648479754434
0.176242769867022,-0.365211958216463
0.870329252970298,0.290019708674054
-0.382562541063188,-0.719176026849613
1.76181990987161,2.41728388725886
2.07164248162853,0.528116397639344
-1.12393701158729,-1.27400544121963
-0.218536911714056,-0.223818202581353
-1.71920674901006,-0.584580204105209
0.508218037833649,-0.26731583086692
0.874319766798477,0.861134690971795
0.189559321898938,0.923003002901555
-0.259459791038809,-0.933798222382747
-1.982277953138,-1.91514409434197
0.327462577500138,0.534609346205008
-0.441850098784958,-1.87512002588781
-0.00281576294927148,0.427923813438169
0.759487171390742,2.41229231450824
1.56720587310677,2.54121520269215
-1.58483800769425,-1.69506824424633
0.821232544020796,1.05208040015912
-0.251122417060285,0.0812367246708005
0.304463839506871,1.06877463464896
0.585836488773499,0.221767791198825
-0.297589415645073,-1.18194241375375
1.44978013311189,0.675716734175685
-0.565158620433664,1.45216619154027
-0.422345197803276,-1.39478772230185
-0.936841353634802,0.658490068461513
-0.429329464383773,-1.59815369334114
-1.12122653200054,-1.54160137777237
-0.0158866914972556,1.64770724188427
0.435745934569635,0.406363183048623
0.375496041020073,0.61853847391703
0.860638932330762,0.849828162407425
-1.15733396391199,-1.01345489435463
0.518837277371282,-0.74698267446507
0.329946200113937,-0.218959838835968
-0.751609566304665,0.84662849771617
0.0888514747662917,0.544688120001233
0.984446275988097,1.53842091840541
-0.0351748773468522,0.44962045288813
0.744845626094902,0.142050083286307
0.712114928031589,-0.584723615700497
0.3071474182441,0.562083067159812
0.844029191591085,2.08704222896737
0.377335678857942,1.12861951788529
-0.603946564081459,-0.411898061454313
-1.47459731015832,-0.258735249946889
0.145178904315963,-0.738222760673682
0.166726268144435,-0.574382522912012
-0.421998965237883,0.63256629698685
-1.32811469236133,1.15786255234194
-0.560116310595143,1.57126793352353
0.501055356065002,-0.780596590078161
0.51979302622821,0.134810995210209
-0.301477672495755,0.380317043806223
1.02608450079714,1.00159508726075
1.0080656053867,1.43891896361757
-1.07793171313217,-1.7306257068854
0.787339781181317,0.641829983764274
0.528369877355185,1.58030163082969
0.970663723584539,1.3903834709756
0.323046174894356,0.134941550946758
1.44970060870626,1.35045186668792
0.288354941158157,0.21746784971777
1.75081889059946,0.172643474239903
0.168250995762295,2.07714456528981
0.901814985522378,1.21241361056102
1.01248445783488,2.88703463725365
0.15042131708554,0.446703508332612
-0.293121498036488,-0.343708052742532
-0.373943636437147,0.0239795969055616
-1.54795811740417,-2.32208947108044
-0.165201887282002,0.827165451833279
0.574071733111064,0.771169035612517
1.13183916936794,1.89009845676935
0.914535522037259,2.0973800077892
-1.13441625029224,-1.12733464128144
1.66561054993063,1.64507408388162
-1.72395442935713,-0.216036493851201
0.954863308777753,1.8175476057525
0.798007890314522,-0.159552820266894
-0.441443536934068,-0.71061220346986
-1.92874434335159,-0.957280355472295
0.175139137487646,0.544627169636914
1.51284045728202,1.03625192434035
0.107424590929495,-0.797904031056686
0.487671416311643,3.76252881624033
-0.174291566782315,-0.487133638532078
0.881546490359876,1.82016696978386
0.776921093680283,1.34554845871003
-0.868933939001953,-1.23431346802467
-1.77572217376739,-0.525823225287113
0.197115347141803,-0.272085585765999
-0.239465668996965,0.648788726154644
-0.532689142946759,-1.90923714073898
-0.112988324556474,0.101224641532189
0.251853961180707,0.455199006395718
0.2485383022328,1.83296540795996
0.00749130493781509,0.669488106621706
0.661126706961636,-0.434905678227151
0.892552714341588,-0.273318531626248
-1.05828904749541,-2.41810726536258
-1.21509440199066,-2.81362810600962
0.140631176842529,0.454019973338192
0.593233740569592,0.581892747294308
0.0582078024722719,0.345251526302014
0.719967694856829,-1.42385645540379
1.25708823371947,1.81075703876346
-0.835308843477193,-2.05690757299879
-0.139331563077959,0.348940118193341
1.52043445466647,1.24642676473584
0.4250335505452,1.53605256965464
-0.2556572594341,1.75784397585994
0.670537807815555,1.03090257195012
0.124378848668442,0.329652883185216
1.52920184264364,2.45348892929144
0.593592037792943,0.606654867203461
0.34457129345209,0.972646262927943
0.392605692436782,0.13921478614609
0.0134889598831474,-1.24421287346216
0.24982037482035,0.373803789251115
1.76665493586957,3.41047208532423
-0.793129965228831,-0.660752392737639
-1.0432856428457,0.127418544908273
-0.431734011283451,-1.11779639631976
0.887213350555237,1.06434512901428
0.0952139325355412,-1.655885812004
-0.0710983341805091,-1.28462942035631
-0.475788748341644,0.214602573784326
-0.625442513106391,-0.932932323884707
1.76677629096474,1.71144109188433
0.776958653350348,-0.64585057727696
1.00809385518966,0.600146806554624
0.505381175233587,-0.00862219479859427
-2.77119847698909,-2.5483410299248
-1.58498487324033,-2.73224525853753
0.519439081337787,0.180333168813036
0.391812231446506,1.57235900839284
1.61910693947534,1.82942015679234
2.3384749044181,2.31132414331813
0.752367226697741,1.58023229114008
0.184083076375118,0.116604842909153
-0.957758051241796,-2.5746267453764
0.776197498325642,0.0890739164964631
0.531942566648476,1.11319946646599
0.320667729349417,0.0187835863693436
1.66523440778864,0.753794700371958
-0.60971124312415,-1.80852911145729
1.75386677561027,2.28709997358326
0.389868334622407,1.78652141405773
-0.0398068316252045,-1.14076718777891
1.06708100312524,2.24776672818587
-2.09921424551998,-0.116388750817646
1.6038710314695,2.01404360857263
-0.124401918445757,-1.70361522796814
0.526590663328673,0.684854164434077
0.407972576880018,-0.622766625211859
0.364319389138065,1.72016988846474
-0.318032437516801,-0.386348173367201
1.40184014290149,2.53754382241565
-0.00200618704867326,-1.23823868002916
0.430837736555921,-0.118888273877003
0.286813396674414,2.07844338120037
-2.7905819786421,-1.66692126594499
0.631324627414648,0.266261372241226
-0.66400001269312,-0.531392413661173
0.148135577745739,-0.755129318872518
-0.738520434585414,-1.02564670467591
1.44923484179526,1.49798323095113
-1.10041786282913,-1.36475744253955
0.923252781764586,1.8637243845633
-1.03201332693546,-2.3798183639949
1.64518950962149,2.44835490831773
-0.543271794701541,-1.99211767466585
0.841520901129899,0.189015088768674
0.745330621180358,-0.0960790954677648
0.792753179219163,0.526803275588673
-0.267620497132989,-0.305038482046445
2.62796736517006,0.984569077575654
-0.946434723292405,-1.50887827736284
0.336994957985113,-0.23435800376219
-1.27780812783678,-1.2217395900818
0.862044078751867,-1.03275825881065
0.700005195009346,0.812995268669065
-0.775591179736997,-1.09636060517115
-0.360892684346789,0.0190854417462235
-0.282782505994172,-1.9571917170294
-0.537361930628783,-3.40959180921136
-1.66492271135194,0.908865543894814
-0.794078280491189,-1.2542589198991
0.167674880340935,-0.326910377446159
-0.89197656152475,-1.81473434755862
0.134751340991692,0.701107640678031
-0.438738295536571,-1.02317968922324
0.287748329742431,-0.105692609851025
-0.463255573628727,-0.734828898560268
0.0889147960124794,-0.603463217813564
0.673619821913401,0.625569339127118
1.09938838128705,-0.438881669379201
0.0638506708009576,0.320094244236938
1.44834970505037,2.46513693278033
0.156126130697514,-0.718165054857936
-1.04445339705141,-0.0107656548910031
0.420424432927578,-0.100221174545123
-0.711101612396714,-0.779610202876077
-0.314377749484757,0.284811228292016
-0.311924659103269,-0.634782990982879
-0.317441154600647,0.222613371678455
-1.59047230141338,-0.647297273801889
0.0574164507693797,0.44794062261605
0.435605687107287,0.245986224669896
0.267049608130374,-0.704687799120016
0.596238322546136,0.663686019274519
-0.11324698699897,0.698127876836851
-1.22496846179983,-0.952066023910971
0.398576469643928,1.7532073610096
0.985451278951642,2.41749985976702
1.15594568138857,-0.222191749975185
-0.48807661929261,1.69587114360638
-1.68382593440934,-1.80682821025498
1.45577394141978,0.418813916356561
1.09294432159003,-0.308827115578685
0.743464320021202,0.369255634333125
0.103758795852332,-0.85269720028387
-1.25510974964512,-1.6968365434102
0.84084776203135,1.71498457726376
-0.32917095819038,-1.12267549221564
0.736907874629101,-0.178618937805669
-0.475745443615238,-1.16375306429054
-1.53012440198206,-2.69541778701608
1.15091045326322,-0.547218144373345
1.42379742687142,-0.926233994482644
-0.854303081256916,-1.64315698912089
-0.779038885603804,-1.16404573887398
-0.1533387111577,1.21360073475902
0.626360448492123,-0.736125314101713
0.383620333665403,1.66067976171334
0.721335055036854,-0.482162773380459
-1.43044738932513,-2.9091418253098
1.59185241230118,1.56073538905159
1.06688474232642,2.33358028835447
-1.42383540879896,-0.124299785303361
-0.974419387590284,-2.06147083661141
0.0997043546315627,-1.4920541973028
-0.40151409723807,-0.927129713647754
-0.0507722610049146,-0.793616149490414
-0.792993686138365,-1.9935551210805
-0.86614067606032,-2.11540232640216
1.905157227912,0.470970393440549
1.52023718021213,0.702457999007189
-2.03317919592208,-3.1627890610675
-0.90670744548182,-0.702593936893067
0.593610622409028,-0.581877986808422
0.51959478668433,-1.09089197900147
-0.932346385027059,-1.84452220857409
-0.108300441546622,-0.221332965637171
-0.20667865032281,-2.21066440768315
1.53065908548821,1.19299861223434
0.253307693939307,1.57619476520789
-1.75965362489614,-0.426220663775691
0.818170926582354,2.29902772450491
0.779905905770157,0.698838451279316
-0.0498091095071071,-0.423861748988215
0.453621039068977,-0.882589665540996
-0.535410869982017,-0.155301028768089
-1.90794488461423,-2.51508058616679
-0.0309683406784461,-1.33406764695976
-0.53949551579469,-0.541275731543284
2.27795187579676,1.44857249228861
-2.00218997424441,-4.08959362872608
2.00865823547479,3.300046644845
-1.86971622456739,-1.35454394054149
-0.570302387669116,-0.916731632920559
-0.0900546556066196,-0.123686458194061
0.747788661212279,0.198222579690409
1.8199650875459,1.67403852497526
-0.143353634006137,-0.817429765261925
0.583296993753961,0.484792363387326
0.729084074866516,-0.915329119263686
0.41271985023573,-0.156207808161976
-0.774673052102403,-1.11577455937069
1.0382085149984,1.22739264922599
0.055244847888001,-1.68362525032085
0.135335183193081,-0.108784388771659
-1.78229831903467,-2.71870959891755
0.961051565683793,0.306931474680238
1.27771180757782,1.37838982346014
0.0524941166348237,-0.00348994820773293
1.08927880601871,0.639978183026238
-0.656371322996917,0.209384531050788
0.72519956549009,1.67908985928208
0.707228158963444,2.13875988130094
0.443328745175003,-0.956011808483039
